Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,470.000000,470.000000,470.000000,470.000000,293.727081,9200
2015-07-28,470.000000,470.000000,470.000000,470.000000,293.727081,1000
2015-07-29,470.000000,470.000000,470.000000,470.000000,293.727081,0
2015-07-30,470.000000,470.000000,470.000000,470.000000,293.727081,0
2015-07-31,470.000000,470.000000,470.000000,470.000000,293.727081,0
2015-08-03,470.000000,470.000000,470.000000,470.000000,293.727081,0
2015-08-04,470.000000,470.000000,437.500000,470.000000,293.727081,4000
2015-08-05,470.000000,470.000000,470.000000,470.000000,293.727081,800
2015-08-06,470.000000,470.000000,470.000000,470.000000,293.727081,0
2015-08-07,467.500000,470.000000,465.000000,470.000000,293.727081,15400
2015-08-10,455.000000,472.500000,455.000000,457.500000,285.915161,8000
2015-08-11,470.000000,470.000000,457.500000,457.500000,285.915161,10600
2015-08-12,450.000000,450.000000,445.000000,447.500000,279.665680,22400
2015-08-13,447.500000,465.000000,447.500000,450.000000,281.228058,8200
2015-08-14,450.000000,450.000000,450.000000,450.000000,281.228058,32000
2015-08-18,450.000000,450.000000,450.000000,450.000000,281.228058,2000
2015-08-19,455.000000,455.000000,455.000000,455.000000,284.352814,200
2015-08-20,455.000000,470.000000,455.000000,467.500000,292.164703,6400
2015-08-21,450.000000,450.000000,450.000000,450.000000,281.228058,2000
2015-08-24,447.500000,447.500000,425.000000,447.500000,279.665680,19800
2015-08-25,447.500000,447.500000,425.000000,425.000000,265.604248,3200
2015-08-26,422.500000,430.000000,420.000000,422.500000,264.041901,6600
2015-08-27,447.500000,447.500000,447.500000,447.500000,279.665680,200
2015-08-28,442.500000,442.500000,442.500000,442.500000,276.540924,400
2015-08-31,442.500000,442.500000,442.500000,442.500000,276.540924,600
2015-09-01,437.500000,437.500000,437.500000,437.500000,273.416138,2000
2015-09-02,425.000000,435.000000,425.000000,435.000000,271.853790,400
2015-09-03,435.000000,435.000000,435.000000,435.000000,271.853790,1200
2015-09-04,425.000000,425.000000,417.500000,417.500000,260.917114,1200
2015-09-07,417.500000,417.500000,415.000000,417.500000,260.917114,42000
2015-09-08,417.500000,417.500000,417.500000,417.500000,260.917114,18800
2015-09-09,425.000000,450.000000,417.500000,417.500000,260.917114,5200
2015-09-10,417.500000,417.500000,417.500000,417.500000,260.917114,200
2015-09-11,420.000000,420.000000,420.000000,420.000000,262.479523,3800
2015-09-14,447.500000,447.500000,447.500000,447.500000,279.665680,200
2015-09-15,447.500000,447.500000,447.500000,447.500000,279.665680,0
2015-09-16,447.500000,447.500000,447.500000,447.500000,279.665680,0
2015-09-17,447.500000,447.500000,447.500000,447.500000,279.665680,0
2015-09-18,440.000000,440.000000,440.000000,440.000000,274.978546,600
2015-09-21,425.000000,442.500000,425.000000,442.500000,276.540924,21800
2015-09-22,442.500000,442.500000,442.500000,442.500000,276.540924,200
2015-09-23,442.500000,442.500000,442.500000,442.500000,276.540924,0
2015-09-25,440.000000,440.000000,440.000000,440.000000,274.978546,400
2015-09-28,417.500000,417.500000,397.500000,397.500000,248.418106,72200
2015-09-29,417.500000,430.000000,417.500000,430.000000,268.729034,101000
2015-09-30,430.000000,430.000000,430.000000,430.000000,268.729034,2600
2015-10-01,430.000000,430.000000,430.000000,430.000000,268.729034,0
2015-10-02,430.000000,430.000000,430.000000,430.000000,268.729034,0
2015-10-05,430.000000,430.000000,430.000000,430.000000,268.729034,0
2015-10-06,440.000000,442.500000,440.000000,442.500000,276.540924,6600
2015-10-07,442.500000,442.500000,442.500000,442.500000,276.540924,0
2015-10-08,400.000000,442.500000,400.000000,442.500000,276.540924,1000
2015-10-09,442.500000,442.500000,442.500000,442.500000,276.540924,3600
2015-10-12,442.500000,442.500000,437.500000,437.500000,273.416138,400
2015-10-13,437.500000,437.500000,437.500000,437.500000,273.416138,0
2015-10-15,440.000000,445.000000,440.000000,445.000000,278.103302,7800
2015-10-16,420.000000,427.500000,420.000000,427.500000,267.166656,10200
2015-10-19,427.500000,427.500000,427.500000,427.500000,267.166656,171000
2015-10-20,427.500000,427.500000,427.500000,427.500000,267.166656,18000
2015-10-21,427.500000,427.500000,427.500000,427.500000,267.166656,36600
2015-10-22,427.500000,427.500000,427.500000,427.500000,267.166656,200
2015-10-23,427.500000,427.500000,400.000000,422.500000,264.041901,59400
2015-10-26,422.500000,435.000000,422.500000,432.500000,270.291412,329800
2015-10-27,432.500000,432.500000,432.500000,432.500000,270.291412,0
2015-10-28,445.000000,450.000000,445.000000,445.000000,278.103302,42600
2015-10-29,447.500000,450.000000,407.500000,447.500000,279.665680,285800
2015-10-30,442.500000,447.500000,442.500000,447.500000,279.665680,60200
2015-11-02,447.500000,447.500000,447.500000,447.500000,279.665680,0
2015-11-03,447.500000,447.500000,447.500000,447.500000,279.665680,0
2015-11-04,447.500000,447.500000,447.500000,447.500000,279.665680,0
2015-11-05,422.500000,447.500000,422.500000,447.500000,279.665680,2200
2015-11-06,447.500000,447.500000,447.500000,447.500000,279.665680,0
2015-11-09,447.500000,447.500000,447.500000,447.500000,279.665680,0
2015-11-10,405.000000,445.000000,405.000000,445.000000,278.103302,8200
2015-11-11,402.500000,445.000000,402.500000,445.000000,278.103302,21000
2015-11-12,445.000000,445.000000,445.000000,445.000000,278.103302,0
2015-11-13,467.500000,467.500000,435.000000,435.000000,271.853790,1200
2015-11-16,445.000000,447.500000,437.500000,437.500000,273.416138,9400
2015-11-17,437.500000,440.000000,395.000000,440.000000,274.978546,20400
2015-11-18,437.500000,437.500000,430.000000,430.000000,268.729034,4200
2015-11-19,440.000000,440.000000,440.000000,440.000000,274.978546,1200
2015-11-20,440.000000,440.000000,440.000000,440.000000,274.978546,400
2015-11-23,440.000000,440.000000,440.000000,440.000000,274.978546,0
2015-11-24,440.000000,445.000000,425.000000,425.000000,265.604248,19000
2015-11-25,385.000000,435.000000,385.000000,400.000000,249.980499,102600
2015-11-26,440.000000,440.000000,432.500000,435.000000,271.853790,3600
2015-11-27,400.000000,400.000000,400.000000,400.000000,249.980499,200
2015-11-30,400.000000,422.500000,400.000000,422.500000,264.041901,2600
2015-12-01,422.500000,437.500000,422.500000,435.000000,271.853790,800
