Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,5000.000000,5050.000000,4800.000000,4850.000000,4100.638184,41513500
2015-07-28,4800.000000,4830.000000,4735.000000,4745.000000,4011.861816,30220500
2015-07-29,4800.000000,4830.000000,4620.000000,4640.000000,3923.084961,39708800
2015-07-30,4695.000000,4710.000000,4450.000000,4480.000000,3787.806152,86780500
2015-07-31,4460.000000,4790.000000,4450.000000,4760.000000,4024.543701,51987600
2015-08-03,4760.000000,4845.000000,4710.000000,4815.000000,4071.046875,30319000
2015-08-04,4815.000000,4835.000000,4785.000000,4795.000000,4054.135986,25973900
2015-08-05,4800.000000,5125.000000,4795.000000,5100.000000,4312.011230,40163300
2015-08-06,5150.000000,5250.000000,5150.000000,5175.000000,4375.424316,55025800
2015-08-07,5100.000000,5125.000000,4990.000000,5000.000000,4227.462402,26842800
2015-08-10,4945.000000,4950.000000,4855.000000,4890.000000,4134.458496,29135700
2015-08-11,4905.000000,4940.000000,4600.000000,4665.000000,3944.222900,43151800
2015-08-12,4580.000000,4585.000000,4455.000000,4510.000000,3813.171631,41726500
2015-08-13,4540.000000,4730.000000,4540.000000,4630.000000,3914.630615,43286500
2015-08-14,4650.000000,4655.000000,4500.000000,4575.000000,3868.127930,38569400
2015-08-18,4550.000000,4565.000000,4340.000000,4340.000000,3669.437500,58226500
2015-08-19,4340.000000,4470.000000,4310.000000,4420.000000,3737.076660,26401200
2015-08-20,4420.000000,4460.000000,4335.000000,4420.000000,3737.076660,31303300
2015-08-21,4325.000000,4355.000000,4255.000000,4300.000000,3635.617432,40343700
2015-08-24,4150.000000,4180.000000,4070.000000,4125.000000,3487.656738,40953900
2015-08-25,4300.000000,4425.000000,4275.000000,4350.000000,3677.892334,54743500
2015-08-26,4505.000000,4515.000000,4290.000000,4505.000000,3808.943604,54033700
2015-08-27,4650.000000,5000.000000,4650.000000,4955.000000,4189.415527,72015200
2015-08-28,5100.000000,5250.000000,5000.000000,5000.000000,4227.462402,54121500
2015-08-31,4925.000000,5050.000000,4910.000000,4950.000000,4185.187988,30593600
2015-09-01,4875.000000,4890.000000,4760.000000,4760.000000,4024.543701,26319800
2015-09-02,4690.000000,4810.000000,4650.000000,4700.000000,3973.814941,40272400
2015-09-03,4715.000000,4745.000000,4650.000000,4685.000000,3961.132324,26170800
2015-09-04,4680.000000,4680.000000,4575.000000,4600.000000,3889.265381,19046700
2015-09-07,4590.000000,4590.000000,4490.000000,4490.000000,3796.260498,13575000
2015-09-08,4390.000000,4725.000000,4390.000000,4715.000000,3986.497070,21117500
2015-09-09,4775.000000,4800.000000,4665.000000,4665.000000,3944.222900,43481500
2015-09-10,4570.000000,4570.000000,4410.000000,4485.000000,3792.033447,35363400
2015-09-11,4450.000000,4510.000000,4400.000000,4405.000000,3724.394775,33451900
2015-09-14,4370.000000,4450.000000,4370.000000,4450.000000,3762.441650,14552300
2015-09-15,4350.000000,4400.000000,4320.000000,4360.000000,3686.347168,39168700
2015-09-16,4375.000000,4395.000000,4310.000000,4315.000000,3648.300049,38287800
2015-09-17,4290.000000,4390.000000,4165.000000,4350.000000,3677.892334,117300000
2015-09-18,4400.000000,4470.000000,4285.000000,4285.000000,3622.934814,82989000
2015-09-21,4220.000000,4330.000000,4200.000000,4330.000000,3660.982178,17352600
2015-09-22,4335.000000,4390.000000,4275.000000,4300.000000,3635.617432,25047600
2015-09-23,4290.000000,4290.000000,4190.000000,4280.000000,3618.707764,22366100
2015-09-25,4220.000000,4220.000000,4085.000000,4110.000000,3474.974365,49354100
2015-09-28,4090.000000,4095.000000,3935.000000,3940.000000,3331.240479,25009500
2015-09-29,3825.000000,4080.000000,3800.000000,4070.000000,3441.154297,24800100
2015-09-30,4125.000000,4155.000000,4070.000000,4135.000000,3496.111328,31742700
2015-10-01,4170.000000,4205.000000,4120.000000,4195.000000,3546.840820,27130000
2015-10-02,4155.000000,4180.000000,4075.000000,4145.000000,3504.566162,23335400
2015-10-05,4170.000000,4430.000000,4170.000000,4400.000000,3720.166992,58006200
2015-10-06,4470.000000,4700.000000,4450.000000,4535.000000,3834.308350,62612400
2015-10-07,4620.000000,4700.000000,4525.000000,4700.000000,3973.814941,32349000
2015-10-08,4700.000000,4890.000000,4695.000000,4830.000000,4083.728271,65112100
2015-10-09,4950.000000,5075.000000,4945.000000,5025.000000,4248.600098,42557400
2015-10-12,5075.000000,5125.000000,5000.000000,5025.000000,4248.600098,29430400
2015-10-13,5050.000000,5050.000000,4810.000000,4835.000000,4087.956299,36136500
2015-10-15,4935.000000,5100.000000,4935.000000,5025.000000,4248.600098,30347000
2015-10-16,5125.000000,5150.000000,5050.000000,5100.000000,4312.011230,21681200
2015-10-19,5150.000000,5200.000000,5075.000000,5125.000000,4333.149414,18223100
2015-10-20,5075.000000,5250.000000,5075.000000,5200.000000,4396.560547,20259300
2015-10-21,5250.000000,5300.000000,5175.000000,5225.000000,4417.697754,17601700
2015-10-22,5250.000000,5275.000000,5175.000000,5225.000000,4417.697754,16942200
2015-10-23,5325.000000,5375.000000,5200.000000,5275.000000,4459.973145,27043500
2015-10-26,5325.000000,5350.000000,5250.000000,5300.000000,4481.110352,18350900
2015-10-27,5200.000000,5225.000000,5100.000000,5175.000000,4375.424316,14812800
2015-10-28,5100.000000,5125.000000,5000.000000,5025.000000,4248.600098,37552900
2015-10-29,5000.000000,5000.000000,4795.000000,4815.000000,4071.046875,42055500
2015-10-30,4780.000000,4835.000000,4700.000000,4755.000000,4020.316650,37727900
2015-11-02,4740.000000,4815.000000,4650.000000,4815.000000,4071.046875,15138700
2015-11-03,4900.000000,5050.000000,4885.000000,4950.000000,4185.187988,34763100
2015-11-04,5025.000000,5100.000000,4995.000000,5000.000000,4227.462402,19252300
2015-11-05,4990.000000,5025.000000,4915.000000,4945.000000,4180.959961,13630700
2015-11-06,4980.000000,5025.000000,4815.000000,4815.000000,4071.046875,11938300
2015-11-09,4865.000000,4915.000000,4785.000000,4875.000000,4121.775879,17430400
2015-11-10,4780.000000,4920.000000,4760.000000,4830.000000,4083.728271,15329100
2015-11-11,4850.000000,4850.000000,4800.000000,4800.000000,4058.364014,12121800
2015-11-12,4810.000000,4985.000000,4805.000000,4960.000000,4193.643066,19140400
2015-11-13,4945.000000,4965.000000,4805.000000,4840.000000,4092.183350,24413000
2015-11-16,4780.000000,4865.000000,4760.000000,4820.000000,4075.273438,12009700
2015-11-17,4865.000000,5025.000000,4860.000000,5000.000000,4227.462402,16787300
2015-11-18,5025.000000,5075.000000,4930.000000,5025.000000,4248.600098,19084300
2015-11-19,5100.000000,5225.000000,5075.000000,5200.000000,4396.560547,27576900
2015-11-20,5050.000000,5250.000000,5050.000000,5200.000000,4396.560547,16605800
2015-11-23,5250.000000,5250.000000,5150.000000,5200.000000,4396.560547,12165300
2015-11-24,5100.000000,5200.000000,5100.000000,5150.000000,4354.286621,13136000
2015-11-25,5125.000000,5200.000000,5125.000000,5175.000000,4375.424316,31535300
2015-11-26,5200.000000,5225.000000,5100.000000,5125.000000,4333.149414,15798800
2015-11-27,5175.000000,5175.000000,4980.000000,4980.000000,4210.551758,12990400
2015-11-30,5000.000000,5025.000000,4770.000000,4770.000000,4032.999268,62898800
2015-12-01,4855.000000,4990.000000,4855.000000,4970.000000,4202.097656,42401300
2015-12-02,5000.000000,5000.000000,4955.000000,4985.000000,4214.779785,25252700
2015-12-03,4955.000000,5000.000000,4940.000000,4990.000000,4219.007324,21095100
2015-12-04,4930.000000,4980.000000,4910.000000,4955.000000,4189.415527,30521300
2015-12-07,5000.000000,5025.000000,4985.000000,5000.000000,4227.462402,14915300
2015-12-08,4985.000000,5050.000000,4960.000000,4995.000000,4223.234863,17619600
2015-12-09,4995.000000,4995.000000,4995.000000,4995.000000,4223.234863,0
2015-12-10,4925.000000,5000.000000,4920.000000,5000.000000,4227.462402,28895600
2015-12-11,5000.000000,5025.000000,4930.000000,4930.000000,4168.277832,20664200
2015-12-14,4850.000000,4870.000000,4780.000000,4800.000000,4058.364014,24874600
2015-12-15,4800.000000,4810.000000,4780.000000,4790.000000,4049.908691,24779100
2015-12-16,4875.000000,5000.000000,4820.000000,5000.000000,4227.462402,28257300
2015-12-17,5100.000000,5150.000000,5050.000000,5050.000000,4269.736816,32566400
2015-12-18,5025.000000,5025.000000,4955.000000,4960.000000,4193.643066,20905400
2015-12-21,4930.000000,4995.000000,4825.000000,4855.000000,4104.865723,25440700
2015-12-22,4870.000000,4930.000000,4865.000000,4905.000000,4147.141113,12196500
2015-12-23,4950.000000,4950.000000,4865.000000,4880.000000,4126.003418,10192100
2015-12-28,4935.000000,5025.000000,4880.000000,5000.000000,4227.462402,12873400
2015-12-29,5000.000000,5025.000000,4975.000000,4990.000000,4219.007324,5899100
2015-12-30,5000.000000,5050.000000,4985.000000,4990.000000,4219.007324,19955800
2016-01-04,4990.000000,5025.000000,4885.000000,4890.000000,4134.458496,13664000
2016-01-05,4890.000000,4975.000000,4890.000000,4950.000000,4185.187988,26464400
2016-01-06,4960.000000,5200.000000,4935.000000,5050.000000,4269.736816,36383200
2016-01-07,5000.000000,5075.000000,4985.000000,4985.000000,4214.779785,18649900
2016-01-08,5000.000000,5050.000000,4975.000000,5000.000000,4227.462402,24349200
2016-01-11,4975.000000,4975.000000,4925.000000,4935.000000,4172.505859,21524500
2016-01-12,4975.000000,5000.000000,4920.000000,4920.000000,4159.823242,21758500
2016-01-13,4990.000000,5025.000000,4945.000000,4985.000000,4214.779785,25416000
2016-01-14,4930.000000,5050.000000,4885.000000,5025.000000,4248.600098,46652800
2016-01-15,5050.000000,5075.000000,4975.000000,4975.000000,4206.324219,18453700
2016-01-18,4930.000000,4970.000000,4915.000000,4920.000000,4159.823242,23961300
2016-01-19,4920.000000,4960.000000,4910.000000,4960.000000,4193.643066,9841000
2016-01-20,4940.000000,4945.000000,4850.000000,4850.000000,4100.638184,33404700
2016-01-21,4875.000000,4925.000000,4865.000000,4870.000000,4117.548340,17101900
2016-01-22,4925.000000,5025.000000,4920.000000,5000.000000,4227.462402,35582700
2016-01-25,5050.000000,5150.000000,5000.000000,5025.000000,4248.600098,42397600
2016-01-26,4980.000000,5025.000000,4905.000000,4930.000000,4168.277832,26390100
2016-01-27,4960.000000,4985.000000,4915.000000,4950.000000,4185.187988,17876800
2016-01-28,4950.000000,4965.000000,4905.000000,4960.000000,4193.643066,22210200
2016-01-29,4960.000000,4980.000000,4875.000000,4910.000000,4151.367676,50066800
2016-02-01,4950.000000,4955.000000,4835.000000,4880.000000,4126.003418,38571400
2016-02-02,4880.000000,4925.000000,4875.000000,4890.000000,4134.458496,16567900
2016-02-03,4845.000000,4880.000000,4840.000000,4870.000000,4117.548340,33171500
2016-02-04,4905.000000,4955.000000,4890.000000,4950.000000,4185.187988,33352200
2016-02-05,4960.000000,5325.000000,4955.000000,5275.000000,4459.973145,113305100
2016-02-09,5225.000000,5425.000000,5200.000000,5300.000000,4481.110352,56088700
2016-02-10,5250.000000,5375.000000,5250.000000,5325.000000,4502.248047,17263000
2016-02-11,5300.000000,5500.000000,5300.000000,5400.000000,4565.660156,55328900
2016-02-12,5350.000000,5500.000000,5275.000000,5275.000000,4459.973145,25989000
2016-02-15,5375.000000,5425.000000,5350.000000,5400.000000,4565.660156,24619800
