Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,325.000000,325.000000,325.000000,325.000000,277.459961,0
2015-07-28,325.000000,325.000000,325.000000,325.000000,277.459961,100
2015-07-29,325.000000,325.000000,325.000000,325.000000,277.459961,0
2015-07-30,325.000000,325.000000,325.000000,325.000000,277.459961,0
2015-07-31,310.000000,310.000000,310.000000,310.000000,264.654114,600
2015-08-03,310.000000,310.000000,310.000000,310.000000,264.654114,0
2015-08-04,310.000000,310.000000,310.000000,310.000000,264.654114,0
2015-08-05,310.000000,310.000000,310.000000,310.000000,264.654114,0
2015-08-06,310.000000,310.000000,310.000000,310.000000,264.654114,0
2015-08-07,310.000000,310.000000,310.000000,310.000000,264.654114,0
2015-08-10,310.000000,310.000000,310.000000,310.000000,264.654114,0
2015-08-11,310.000000,310.000000,310.000000,310.000000,264.654114,0
2015-08-12,310.000000,310.000000,310.000000,310.000000,264.654114,0
2015-08-13,310.000000,310.000000,310.000000,310.000000,264.654114,0
2015-08-14,310.000000,330.000000,310.000000,330.000000,281.728577,2200
2015-08-18,310.000000,310.000000,310.000000,310.000000,264.654114,100
2015-08-19,290.000000,290.000000,240.000000,240.000000,204.893509,164400
2015-08-20,241.000000,244.000000,221.000000,244.000000,208.308395,2200
2015-08-21,231.000000,234.000000,211.000000,230.000000,196.356277,63400
2015-08-24,210.000000,210.000000,196.000000,196.000000,167.329697,63400
2015-08-25,196.000000,196.000000,196.000000,196.000000,167.329697,0
2015-08-26,190.000000,191.000000,190.000000,190.000000,162.207367,29300
2015-08-27,210.000000,210.000000,210.000000,210.000000,179.281815,100
2015-08-28,230.000000,230.000000,230.000000,230.000000,196.356277,100
2015-08-31,230.000000,230.000000,230.000000,230.000000,196.356277,0
2015-09-01,230.000000,230.000000,230.000000,230.000000,196.356277,0
2015-09-02,229.000000,230.000000,229.000000,230.000000,196.356277,2000
2015-09-03,230.000000,230.000000,230.000000,230.000000,196.356277,1000
2015-09-04,230.000000,230.000000,230.000000,230.000000,196.356277,0
2015-09-07,230.000000,230.000000,230.000000,230.000000,196.356277,0
2015-09-08,230.000000,230.000000,230.000000,230.000000,196.356277,0
2015-09-09,230.000000,230.000000,230.000000,230.000000,196.356277,0
2015-09-10,248.000000,248.000000,248.000000,248.000000,211.723297,100
2015-09-11,248.000000,248.000000,248.000000,248.000000,211.723297,0
2015-09-14,248.000000,248.000000,248.000000,248.000000,211.723297,0
2015-09-15,248.000000,248.000000,248.000000,248.000000,211.723297,0
2015-09-16,248.000000,248.000000,248.000000,248.000000,211.723297,0
2015-09-17,248.000000,248.000000,248.000000,248.000000,211.723297,0
2015-09-18,248.000000,248.000000,248.000000,248.000000,211.723297,0
2015-09-21,248.000000,248.000000,248.000000,248.000000,211.723297,0
2015-09-22,246.000000,247.000000,244.000000,244.000000,208.308395,1100
2015-09-23,244.000000,244.000000,244.000000,244.000000,208.308395,0
2015-09-25,244.000000,244.000000,244.000000,244.000000,208.308395,0
2015-09-28,242.000000,242.000000,242.000000,242.000000,206.600967,500
2015-09-29,242.000000,242.000000,242.000000,242.000000,206.600967,0
2015-09-30,257.000000,257.000000,257.000000,257.000000,219.406799,100
2015-10-01,257.000000,257.000000,257.000000,257.000000,219.406799,0
2015-10-02,248.000000,248.000000,248.000000,248.000000,211.723297,400
2015-10-05,244.000000,244.000000,224.000000,224.000000,191.233948,7100
2015-10-06,205.000000,220.000000,205.000000,210.000000,179.281815,300
2015-10-07,210.000000,210.000000,210.000000,210.000000,179.281815,0
2015-10-08,201.000000,201.000000,201.000000,201.000000,171.598312,100
2015-10-09,249.000000,249.000000,231.000000,231.000000,197.210007,1000
2015-10-12,243.000000,244.000000,243.000000,243.000000,207.454681,4000
2015-10-13,243.000000,243.000000,243.000000,243.000000,207.454681,1000
2015-10-15,238.000000,240.000000,220.000000,240.000000,204.893509,39400
2015-10-16,236.000000,240.000000,236.000000,240.000000,204.893509,15700
2015-10-19,257.000000,259.000000,257.000000,257.000000,219.406799,1100
2015-10-20,257.000000,257.000000,257.000000,257.000000,219.406799,0
2015-10-21,257.000000,257.000000,257.000000,257.000000,219.406799,0
2015-10-22,252.000000,253.000000,243.000000,243.000000,207.454681,300
2015-10-23,239.000000,243.000000,219.000000,219.000000,186.965332,700
2015-10-26,220.000000,221.000000,220.000000,220.000000,187.819061,6900
2015-10-27,220.000000,220.000000,220.000000,220.000000,187.819061,0
2015-10-28,220.000000,220.000000,220.000000,220.000000,187.819061,0
2015-10-29,220.000000,220.000000,220.000000,220.000000,187.819061,0
2015-10-30,220.000000,220.000000,220.000000,220.000000,187.819061,0
2015-11-02,220.000000,220.000000,220.000000,220.000000,187.819061,0
2015-11-03,220.000000,220.000000,220.000000,220.000000,187.819061,0
2015-11-04,220.000000,220.000000,220.000000,220.000000,187.819061,0
2015-11-05,220.000000,220.000000,220.000000,220.000000,187.819061,0
2015-11-06,220.000000,220.000000,220.000000,220.000000,187.819061,0
2015-11-09,201.000000,201.000000,201.000000,201.000000,171.598312,2000
2015-11-10,223.000000,223.000000,222.000000,222.000000,189.526505,200
2015-11-11,222.000000,222.000000,222.000000,222.000000,189.526505,0
2015-11-12,222.000000,222.000000,222.000000,222.000000,189.526505,0
2015-11-13,238.000000,239.000000,237.000000,239.000000,204.039795,4100
2015-11-16,239.000000,239.000000,239.000000,239.000000,204.039795,0
2015-11-17,220.000000,238.000000,219.000000,238.000000,203.186066,5300
2015-11-18,248.000000,248.000000,239.000000,239.000000,204.039795,200
2015-11-19,239.000000,239.000000,239.000000,239.000000,204.039795,0
2015-11-20,239.000000,239.000000,239.000000,239.000000,204.039795,0
2015-11-23,259.000000,279.000000,241.000000,241.000000,205.747223,6400
2015-11-24,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-11-25,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-11-26,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-11-27,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-11-30,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-12-01,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-12-02,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-12-03,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-12-04,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-12-07,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-12-08,241.000000,241.000000,241.000000,241.000000,205.747223,0
2015-12-09,241.000000,241.000000,241.000000,241.000000,205.747223,0
