Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-07-28,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-07-29,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-07-30,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-07-31,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-03,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-04,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-05,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-06,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-07,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-10,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-11,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-12,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-13,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-14,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-18,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-19,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-20,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-21,69.000000,69.000000,69.000000,69.000000,64.381317,100
2015-08-24,69.000000,69.000000,69.000000,69.000000,64.381317,0
2015-08-25,77.000000,77.000000,77.000000,77.000000,71.845818,100
2015-08-26,77.000000,77.000000,77.000000,77.000000,71.845818,0
2015-08-27,77.000000,77.000000,77.000000,77.000000,71.845818,7500
2015-08-28,77.000000,77.000000,77.000000,77.000000,71.845818,0
2015-08-31,77.000000,77.000000,77.000000,77.000000,71.845818,0
2015-09-01,77.000000,77.000000,77.000000,77.000000,71.845818,0
2015-09-02,77.000000,77.000000,77.000000,77.000000,71.845818,0
2015-09-03,77.000000,77.000000,77.000000,77.000000,71.845818,0
2015-09-04,77.000000,77.000000,77.000000,77.000000,71.845818,0
2015-09-07,77.000000,77.000000,77.000000,77.000000,71.845818,0
2015-09-08,77.000000,77.000000,77.000000,77.000000,71.845818,0
2015-09-09,76.000000,76.000000,70.000000,70.000000,65.314377,14900
2015-09-10,70.000000,70.000000,70.000000,70.000000,65.314377,0
2015-09-11,70.000000,70.000000,70.000000,70.000000,65.314377,0
2015-09-14,70.000000,70.000000,70.000000,70.000000,65.314377,0
2015-09-15,70.000000,70.000000,70.000000,70.000000,65.314377,0
2015-09-16,75.000000,75.000000,75.000000,75.000000,69.979698,100
2015-09-17,75.000000,75.000000,75.000000,75.000000,69.979698,0
2015-09-18,75.000000,75.000000,75.000000,75.000000,69.979698,0
2015-09-21,75.000000,75.000000,75.000000,75.000000,69.979698,0
2015-09-22,75.000000,75.000000,75.000000,75.000000,69.979698,0
2015-09-23,75.000000,75.000000,75.000000,75.000000,69.979698,0
2015-09-25,75.000000,75.000000,75.000000,75.000000,69.979698,0
2015-09-28,70.000000,70.000000,68.000000,68.000000,63.448250,200
2015-09-29,68.000000,68.000000,68.000000,68.000000,63.448250,0
2015-09-30,68.000000,68.000000,68.000000,68.000000,63.448250,0
2015-10-01,68.000000,68.000000,68.000000,68.000000,63.448250,0
2015-10-02,68.000000,68.000000,68.000000,68.000000,63.448250,0
2015-10-05,68.000000,68.000000,68.000000,68.000000,63.448250,0
2015-10-06,68.000000,68.000000,68.000000,68.000000,63.448250,0
2015-10-07,62.000000,72.000000,62.000000,72.000000,67.180504,180200
2015-10-08,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-09,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-12,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-13,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-15,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-16,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-19,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-20,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-21,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-22,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-23,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-26,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-27,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-10-28,70.000000,70.000000,67.000000,67.000000,62.515190,10000
2015-10-29,67.000000,67.000000,67.000000,67.000000,62.515190,0
2015-10-30,72.000000,72.000000,70.000000,70.000000,65.314377,1500
2015-11-02,72.000000,72.000000,63.000000,63.000000,58.782940,51900
2015-11-03,59.000000,59.000000,59.000000,59.000000,55.050690,8200
2015-11-04,58.000000,66.000000,58.000000,66.000000,61.582127,600
2015-11-05,61.000000,61.000000,60.000000,60.000000,55.983757,13000
2015-11-06,60.000000,60.000000,60.000000,60.000000,55.983757,0
2015-11-09,61.000000,61.000000,61.000000,61.000000,56.916817,1000
2015-11-10,61.000000,61.000000,61.000000,61.000000,56.916817,0
2015-11-11,72.000000,72.000000,72.000000,72.000000,67.180504,100
2015-11-12,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-11-13,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-11-16,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-11-17,72.000000,72.000000,72.000000,72.000000,67.180504,0
2015-11-18,65.000000,65.000000,65.000000,65.000000,60.649067,200
2015-11-19,65.000000,76.000000,65.000000,76.000000,70.912758,1600
2015-11-20,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-11-23,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-11-24,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-11-25,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-11-26,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-11-27,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-11-30,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-01,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-02,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-03,95.000000,95.000000,76.000000,76.000000,70.912758,200
2015-12-04,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-07,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-08,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-09,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-10,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-11,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-14,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-15,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-16,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-17,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-18,95.000000,95.000000,80.000000,82.000000,76.511131,6100
2015-12-21,82.000000,82.000000,82.000000,82.000000,76.511131,0
2015-12-22,74.000000,76.000000,74.000000,76.000000,70.912758,300
2015-12-23,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-28,76.000000,76.000000,76.000000,76.000000,70.912758,0
2015-12-29,76.000000,76.000000,76.000000,76.000000,70.912758,0
