Date,Open,High,Low,Close,Adj Close,Volume
2016-09-20,490.000000,610.000000,490.000000,540.000000,441.212036,1448220200
2016-09-21,540.000000,545.000000,525.000000,540.000000,441.212036,318181200
2016-09-22,540.000000,545.000000,530.000000,530.000000,433.041473,102283900
2016-09-23,525.000000,535.000000,525.000000,525.000000,428.956177,94320800
2016-09-26,525.000000,530.000000,510.000000,515.000000,420.785553,145224500
2016-09-27,515.000000,535.000000,510.000000,530.000000,433.041473,257869300
2016-09-28,530.000000,530.000000,520.000000,525.000000,428.956177,82747100
2016-09-29,525.000000,530.000000,520.000000,520.000000,424.870850,88401100
2016-09-30,520.000000,525.000000,510.000000,515.000000,420.785553,111849100
2016-10-03,520.000000,530.000000,515.000000,525.000000,428.956177,99941700
2016-10-04,525.000000,570.000000,525.000000,565.000000,461.638489,570004900
2016-10-05,565.000000,580.000000,560.000000,565.000000,461.638489,236627300
2016-10-06,570.000000,600.000000,570.000000,580.000000,473.894409,382593500
2016-10-07,585.000000,585.000000,570.000000,575.000000,469.809113,92294000
2016-10-10,575.000000,585.000000,570.000000,575.000000,469.809113,87787000
2016-10-11,575.000000,580.000000,555.000000,565.000000,461.638489,138725400
2016-10-12,560.000000,585.000000,560.000000,570.000000,465.723785,237260100
2016-10-13,570.000000,575.000000,565.000000,565.000000,461.638489,81118200
2016-10-14,565.000000,575.000000,555.000000,570.000000,465.723785,106171800
2016-10-17,570.000000,575.000000,565.000000,565.000000,461.638489,76360400
2016-10-18,565.000000,580.000000,565.000000,565.000000,461.638489,146479400
2016-10-19,565.000000,570.000000,560.000000,560.000000,457.553253,92362800
2016-10-20,560.000000,570.000000,555.000000,560.000000,457.553253,91813800
2016-10-21,565.000000,580.000000,560.000000,565.000000,461.638489,182148100
2016-10-24,565.000000,575.000000,565.000000,570.000000,465.723785,142666200
2016-10-25,575.000000,580.000000,565.000000,570.000000,465.723785,121010900
2016-10-26,570.000000,575.000000,565.000000,565.000000,461.638489,55947800
2016-10-27,565.000000,575.000000,560.000000,560.000000,457.553253,147808000
2016-10-28,560.000000,635.000000,560.000000,630.000000,514.747437,898523500
2016-10-31,645.000000,645.000000,610.000000,620.000000,506.576782,367800100
2016-11-01,620.000000,630.000000,610.000000,615.000000,502.491516,196825800
2016-11-02,615.000000,620.000000,595.000000,600.000000,490.235565,241091100
2016-11-03,600.000000,610.000000,590.000000,595.000000,486.150299,172647900
2016-11-04,595.000000,605.000000,590.000000,605.000000,494.320923,116518100
2016-11-07,605.000000,615.000000,600.000000,610.000000,498.406189,148968900
2016-11-08,610.000000,615.000000,600.000000,605.000000,494.320923,147959100
2016-11-09,605.000000,605.000000,575.000000,590.000000,482.065063,368656800
2016-11-10,595.000000,610.000000,590.000000,600.000000,490.235565,225424200
2016-11-11,590.000000,595.000000,560.000000,580.000000,473.894409,284612200
2016-11-14,570.000000,580.000000,555.000000,565.000000,461.638489,222863400
2016-11-15,570.000000,575.000000,560.000000,560.000000,457.553253,142000200
2016-11-16,560.000000,580.000000,560.000000,575.000000,469.809113,103569100
2016-11-17,575.000000,575.000000,570.000000,575.000000,469.809113,40386600
2016-11-18,575.000000,585.000000,565.000000,570.000000,465.723785,73353500
2016-11-21,570.000000,570.000000,565.000000,565.000000,461.638489,27506900
2016-11-22,565.000000,580.000000,565.000000,580.000000,473.894409,79325000
2016-11-23,580.000000,580.000000,565.000000,565.000000,461.638489,56447500
2016-11-24,565.000000,570.000000,560.000000,560.000000,457.553253,50309800
2016-11-25,565.000000,565.000000,555.000000,565.000000,461.638489,67000500
2016-11-28,565.000000,565.000000,555.000000,555.000000,453.467957,47496100
2016-11-29,555.000000,570.000000,555.000000,565.000000,461.638489,69778300
2016-11-30,565.000000,580.000000,560.000000,575.000000,469.809113,117777200
2016-12-01,575.000000,580.000000,570.000000,570.000000,465.723785,63778500
2016-12-02,570.000000,580.000000,565.000000,575.000000,469.809113,44710700
2016-12-05,575.000000,580.000000,565.000000,575.000000,469.809113,32162800
2016-12-06,575.000000,575.000000,565.000000,565.000000,461.638489,31971800
2016-12-07,570.000000,570.000000,565.000000,570.000000,465.723785,37981700
2016-12-08,570.000000,595.000000,565.000000,590.000000,482.065063,354508700
2016-12-09,595.000000,600.000000,585.000000,590.000000,482.065063,99735700
2016-12-13,590.000000,590.000000,575.000000,575.000000,469.809113,53345500
2016-12-14,580.000000,580.000000,565.000000,570.000000,465.723785,43099800
